FechaHora;Temp;Humedad;Gas;Ph;TempAmbiente;HumedadAmbiente
08/06/2025 4:30;36.01;96.85;187.20;7.28;16.88;59.00
08/06/2025 4:40;37.12;95.87;188.86;7.66;15.04;60.00
08/06/2025 4:50;37.99;95.08;179.60;8.09;14.73;60.00
08/06/2025 5:00;38.64;93.29;119.26;8.43;15.91;59.00
08/06/2025 5:10;39.16;94.74;133.98;8.50;15.18;60.00
08/06/2025 5:20;39.97;94.88;116.28;8.50;16.20;59.00
08/06/2025 5:30;40.15;95.52;116.97;8.50;16.77;58.00
08/06/2025 5:40;40.37;96.82;115.96;8.50;14.60;58.00
08/06/2025 5:50;40.20;96.12;127.03;8.50;15.03;59.00
08/06/2025 6:00;39.26;96.65;119.24;8.50;15.49;57.00
08/06/2025 6:10;39.35;93.31;102.28;8.50;16.67;57.00
08/06/2025 6:20;39.23;94.13;121.99;8.50;16.32;57.00
08/06/2025 6:30;38.56;94.65;123.36;8.50;15.48;56.00
08/06/2025 6:40;39.49;96.17;117.28;8.50;15.01;55.00
08/06/2025 6:50;38.75;95.84;125.37;8.50;16.07;56.00
08/06/2025 7:00;38.39;86.31;130.02;8.47;17.11;56.00
08/06/2025 7:10;37.86;89.49;129.94;8.44;15.85;57.00
08/06/2025 7:20;36.95;89.61;106.70;8.40;15.92;57.00
08/06/2025 7:30;36.36;87.28;129.67;8.37;15.97;56.00
08/06/2025 7:40;35.48;89.88;115.07;8.33;15.47;57.00
08/06/2025 7:50;34.94;87.30;132.35;8.30;15.79;56.00
08/06/2025 8:00;35.85;87.49;124.03;8.28;14.62;56.00
08/06/2025 8:10;36.71;85.32;105.16;8.27;14.56;55.00
08/06/2025 8:20;37.39;86.62;111.06;8.23;16.35;56.00
08/06/2025 8:30;36.73;88.55;173.65;8.19;16.02;55.00
08/06/2025 8:40;37.52;87.73;186.79;8.18;16.66;55.00
08/06/2025 8:50;38.27;86.72;175.66;8.15;15.39;54.00
08/06/2025 9:00;38.29;84.11;117.22;8.11;16.32;53.00
08/06/2025 9:10;39.05;85.38;199.77;8.07;16.20;53.00
08/06/2025 9:20;38.44;85.98;182.30;8.05;14.84;53.00
08/06/2025 9:30;38.36;83.64;130.45;8.03;17.41;52.00
08/06/2025 9:40;39.24;84.05;103.80;8.00;15.20;53.00
08/06/2025 9:50;40.72;83.91;135.76;7.98;16.17;52.00
08/06/2025 10:00;41.38;82.61;104.28;7.96;24.87;53.00
08/06/2025 10:10;41.97;110.00;168.40;7.94;23.39;53.00
08/06/2025 10:20;42.00;81.86;118.81;7.90;24.76;54.00
08/06/2025 10:30;42.00;83.05;114.85;7.86;24.10;52.00
08/06/2025 10:40;42.00;83.29;103.80;7.84;23.49;53.00
08/06/2025 10:50;42.00;81.71;107.97;7.81;23.74;53.00
08/06/2025 11:00;42.00;83.27;134.36;7.78;24.02;52.00
08/06/2025 11:10;42.00;79.80;124.47;7.75;24.86;51.00
08/06/2025 11:20;42.00;82.04;121.84;7.72;24.56;52.00
08/06/2025 11:30;42.00;80.12;102.80;7.69;25.25;51.00
08/06/2025 11:40;42.00;81.60;114.44;7.67;25.42;51.00
08/06/2025 11:50;42.00;81.79;131.89;7.66;24.33;52.00
08/06/2025 12:00;41.92;78.13;111.06;7.64;24.49;53.00
08/06/2025 12:10;41.75;78.88;111.00;7.61;25.67;53.00
08/06/2025 12:20;41.59;78.92;104.01;7.58;24.75;54.00
08/06/2025 12:30;42.00;78.50;115.61;7.54;23.28;54.00
08/06/2025 12:40;42.00;80.44;103.93;7.50;25.49;55.00
08/06/2025 12:50;42.00;77.84;136.59;7.48;24.71;55.00
08/06/2025 13:00;41.69;76.95;120.40;7.46;24.46;54.00
08/06/2025 13:10;41.79;76.60;127.07;7.43;23.79;55.00
08/06/2025 13:20;42.00;79.40;102.78;7.39;24.49;54.00
08/06/2025 13:30;42.00;78.01;130.39;7.35;24.60;53.00
08/06/2025 13:40;42.00;76.27;124.17;7.31;25.12;53.00
08/06/2025 13:50;42.00;79.80;107.45;7.27;25.58;54.00
08/06/2025 14:00;41.42;74.92;105.99;7.25;24.68;53.00
08/06/2025 14:10;42.00;76.79;104.58;7.23;23.60;54.00
08/06/2025 14:20;41.47;74.44;125.25;7.19;23.89;54.00
08/06/2025 14:30;41.54;75.74;109.08;7.15;23.68;53.00
08/06/2025 14:40;41.19;76.21;134.70;7.12;25.50;52.00
08/06/2025 14:50;41.28;75.55;117.27;7.08;24.62;50.00
08/06/2025 15:00;41.72;75.20;125.23;7.07;24.28;50.00
08/06/2025 15:10;41.67;76.05;113.50;7.05;25.65;50.00
08/06/2025 15:20;42.00;73.04;124.57;7.03;24.54;50.00
08/06/2025 15:30;41.78;75.09;121.42;7.02;24.59;50.00
08/06/2025 15:40;42.00;74.70;109.95;7.01;24.50;50.00
08/06/2025 15:50;42.00;75.16;103.19;6.98;25.94;50.00
08/06/2025 16:00;42.00;71.14;114.36;6.94;15.26;50.00
08/06/2025 16:10;42.00;72.92;129.72;6.90;15.25;50.00
08/06/2025 16:20;42.00;71.53;132.25;6.88;16.84;50.00
08/06/2025 16:30;42.00;72.95;106.52;6.87;14.67;50.00
08/06/2025 16:40;41.27;72.57;126.18;6.84;16.72;50.00
08/06/2025 16:50;41.57;73.68;111.08;6.81;14.67;50.00
08/06/2025 17:00;42.00;69.86;104.20;6.80;16.50;50.00
08/06/2025 17:10;41.10;69.87;132.81;6.78;15.85;50.00
08/06/2025 17:20;40.76;72.95;128.35;6.74;15.58;50.00
08/06/2025 17:30;41.26;72.03;129.60;6.71;16.80;50.00
08/06/2025 17:40;41.53;72.25;128.58;6.69;14.98;50.00
08/06/2025 17:50;41.38;71.50;107.99;6.65;15.03;50.00
08/06/2025 18:00;40.72;70.89;129.00;6.62;16.50;50.00
08/06/2025 18:10;39.83;70.11;111.05;6.60;16.17;50.00
08/06/2025 18:20;40.01;71.55;115.20;6.59;16.41;50.00
08/06/2025 18:30;40.31;71.54;108.18;6.57;14.63;50.00
08/06/2025 18:40;39.53;71.54;130.78;6.53;14.81;50.00
08/06/2025 18:50;39.81;69.14;130.36;6.50;16.45;50.00
08/06/2025 19:00;39.85;90.69;112.87;6.48;15.04;50.00
08/06/2025 19:10;39.92;110.00;126.21;6.48;15.16;50.00
08/06/2025 19:20;38.96;89.82;105.43;6.48;16.03;50.00
08/06/2025 19:30;38.11;89.60;122.51;6.47;15.86;50.00
08/06/2025 19:40;37.46;88.93;133.47;6.46;15.77;50.00
08/06/2025 19:50;36.64;88.67;127.79;6.44;16.62;50.00
08/06/2025 20:00;35.87;90.81;118.02;6.43;16.20;50.00
08/06/2025 20:10;35.41;88.74;135.20;6.40;15.49;50.00
08/06/2025 20:20;35.77;89.19;135.81;6.38;17.18;51.00
08/06/2025 20:30;36.39;90.03;123.82;6.36;15.67;51.00
08/06/2025 20:40;35.78;90.42;126.42;6.35;17.15;52.00
08/06/2025 20:50;35.81;91.00;115.38;6.34;15.41;52.00
08/06/2025 21:00;36.24;89.20;135.99;6.33;15.40;51.00
08/06/2025 21:10;36.40;91.44;116.01;6.33;14.71;52.00
08/06/2025 21:20;35.61;89.70;131.69;6.31;16.42;51.00
08/06/2025 21:30;35.31;89.51;116.59;6.28;17.46;50.00
08/06/2025 21:40;35.75;90.71;136.65;6.25;15.35;50.00
08/06/2025 21:50;35.54;88.69;104.09;6.23;16.23;50.00
08/06/2025 22:00;35.87;90.90;125.04;6.22;15.02;50.00
08/06/2025 22:10;34.87;91.13;123.42;6.21;14.65;50.00
08/06/2025 22:20;35.22;89.14;133.23;6.19;15.94;50.00
08/06/2025 22:30;34.87;88.95;130.74;6.19;16.85;50.00
08/06/2025 22:40;34.25;88.95;124.91;6.19;15.90;50.00
08/06/2025 22:50;34.74;89.65;103.73;6.17;14.77;50.00
08/06/2025 23:00;35.58;89.45;109.52;6.17;15.08;50.00
08/06/2025 23:10;35.88;89.16;119.07;6.17;16.91;50.00
08/06/2025 23:20;35.53;88.81;106.69;6.15;16.84;50.00
08/06/2025 23:30;35.90;89.59;130.64;6.15;16.39;50.00
08/06/2025 23:40;34.98;90.39;124.15;6.13;15.73;50.00
08/06/2025 23:50;34.58;90.19;121.82;6.12;15.15;50.00
09/06/2025 0:00;33.24;77.83;67.30;6.12;10.66;64.00
09/06/2025 0:10;32.09;77.59;51.92;6.10;10.75;63.00
09/06/2025 0:20;30.83;77.29;57.62;6.08;10.60;64.00
09/06/2025 0:30;29.91;78.67;62.25;6.07;10.29;64.00
09/06/2025 0:40;28.53;79.43;68.61;6.06;9.50;65.00
09/06/2025 0:50;27.68;77.36;61.59;6.04;9.99;63.00
09/06/2025 1:00;26.85;78.11;40.74;6.03;9.91;63.00
09/06/2025 1:10;25.47;77.62;58.72;6.02;9.94;62.00
09/06/2025 1:20;24.91;77.39;49.52;6.02;9.72;62.00
09/06/2025 1:30;24.04;79.13;47.09;6.01;8.62;62.00
09/06/2025 1:40;22.92;77.97;43.12;6.00;10.72;62.00
09/06/2025 1:50;22.24;77.96;57.58;6.00;10.04;61.00
09/06/2025 2:00;21.03;77.09;37.65;5.98;10.49;61.00
09/06/2025 2:10;19.97;76.73;47.15;5.98;10.28;60.00
09/06/2025 2:20;19.21;76.65;26.62;5.97;11.08;60.00
09/06/2025 2:30;18.50;78.36;0.00;5.96;9.46;60.00
09/06/2025 2:40;18.00;77.08;50.20;5.95;10.50;61.00
09/06/2025 2:50;18.00;77.44;22.03;5.92;10.98;61.00
09/06/2025 3:00;18.00;77.81;33.07;5.89;9.37;60.00
09/06/2025 3:10;18.00;77.76;31.73;5.86;10.83;60.00
09/06/2025 3:20;18.00;76.85;37.43;5.85;11.37;59.00
09/06/2025 3:30;18.00;78.34;40.13;5.83;10.39;57.00
09/06/2025 3:40;18.00;77.01;39.34;5.83;9.42;57.00
09/06/2025 3:50;18.00;77.62;21.21;5.81;11.36;56.00
09/06/2025 4:00;18.00;83.61;25.33;5.78;11.13;57.00
09/06/2025 4:10;18.00;83.20;43.49;5.76;9.19;59.00
09/06/2025 4:20;18.00;81.35;32.62;5.75;11.36;57.00
09/06/2025 4:30;18.00;83.21;36.76;5.75;9.90;58.00
09/06/2025 4:40;18.00;84.22;32.38;5.75;9.61;57.00
09/06/2025 4:50;18.00;84.21;31.39;5.73;9.72;57.00
09/06/2025 5:00;18.00;83.59;35.52;5.72;11.44;57.00
09/06/2025 5:10;18.00;82.21;48.77;5.71;11.42;57.00
09/06/2025 5:20;18.00;84.78;33.01;5.69;9.22;57.00
09/06/2025 5:30;18.00;81.42;49.24;5.66;9.79;57.00
09/06/2025 5:40;18.00;81.79;25.81;5.63;10.85;58.00
09/06/2025 5:50;18.00;84.45;43.30;5.61;10.28;57.00
09/06/2025 6:00;18.00;81.07;39.06;5.61;11.13;58.00
09/06/2025 6:10;18.00;81.58;30.61;5.61;11.23;58.00
09/06/2025 6:20;18.00;84.60;30.75;5.61;11.98;58.00
09/06/2025 6:30;18.00;81.60;53.01;5.58;10.59;58.00
09/06/2025 6:40;18.00;81.61;44.64;5.57;11.15;58.00
09/06/2025 6:50;18.00;83.88;46.61;5.56;10.88;58.00
09/06/2025 7:00;18.00;74.71;23.33;5.55;12.77;59.00
09/06/2025 7:10;18.00;75.55;26.65;5.53;12.07;59.00
09/06/2025 7:20;18.00;77.70;28.79;5.50;12.45;58.00
09/06/2025 7:30;18.00;76.61;46.04;5.49;12.28;57.00
09/06/2025 7:40;18.00;74.39;46.28;5.46;12.19;58.00
09/06/2025 7:50;18.00;77.60;42.27;5.45;13.19;58.00
09/06/2025 8:00;18.00;74.10;0.00;5.42;13.30;57.00
09/06/2025 8:10;18.00;73.62;37.71;5.41;12.97;56.00
09/06/2025 8:20;18.00;72.62;55.42;5.39;14.33;55.00
09/06/2025 8:30;18.00;75.58;43.21;5.37;13.47;56.00
09/06/2025 8:40;18.00;76.15;55.52;5.33;13.38;55.00
09/06/2025 8:50;18.00;73.06;26.76;5.30;13.30;56.00
09/06/2025 9:00;18.00;74.06;52.46;5.34;14.66;55.00
09/06/2025 9:10;18.00;74.56;24.52;5.31;15.09;55.00
09/06/2025 9:20;18.00;74.66;44.52;5.36;15.42;55.00
09/06/2025 9:30;18.00;73.78;43.85;5.34;14.46;54.00
09/06/2025 9:40;18.00;71.84;48.97;5.31;14.63;53.00
09/06/2025 9:50;18.00;71.92;46.68;5.35;14.62;55.00
09/06/2025 10:00;18.00;72.17;42.28;5.32;15.56;54.00
09/06/2025 10:10;18.00;72.70;28.10;5.32;15.60;55.00
09/06/2025 10:20;18.00;71.42;51.51;5.38;16.54;55.00
09/06/2025 10:30;18.00;72.59;38.93;5.36;15.90;56.00
09/06/2025 10:40;18.00;70.98;22.36;5.34;16.25;55.00
09/06/2025 10:50;18.00;70.01;24.79;5.32;15.69;55.00
09/06/2025 11:00;18.00;70.49;40.25;5.30;16.84;56.00
09/06/2025 11:10;18.00;71.35;55.51;5.37;17.48;55.00
09/06/2025 11:20;18.00;70.86;44.60;5.35;16.59;56.00
09/06/2025 11:30;18.00;70.76;49.42;5.33;17.62;55.00
09/06/2025 11:40;18.00;68.10;23.22;5.37;17.20;55.00
09/06/2025 11:50;18.00;68.09;33.45;5.36;17.65;54.00
09/06/2025 12:00;18.00;67.33;55.62;5.34;17.71;53.00
09/06/2025 12:10;18.00;66.05;49.26;5.33;18.20;51.00
09/06/2025 12:20;18.00;69.00;45.67;5.37;18.45;51.00
09/06/2025 12:30;18.00;65.90;28.11;5.33;18.14;50.00
09/06/2025 12:40;18.00;67.81;45.56;5.31;17.77;50.00
09/06/2025 12:50;18.00;67.01;32.70;5.34;18.30;50.00
09/06/2025 13:00;18.00;66.86;27.30;5.33;19.86;51.00
09/06/2025 13:10;18.00;66.30;51.50;5.37;19.94;50.00
09/06/2025 13:20;18.00;65.54;22.43;5.35;20.00;50.00
09/06/2025 13:30;18.00;65.28;38.79;5.32;19.98;50.00
09/06/2025 13:40;18.00;66.66;33.90;5.30;18.97;50.00
09/06/2025 13:50;18.00;65.33;52.78;5.38;19.31;50.00
09/06/2025 14:00;18.00;65.19;36.38;5.37;20.21;50.00
09/06/2025 14:10;18.00;65.26;31.04;5.35;20.20;50.00
09/06/2025 14:20;18.00;62.92;21.30;5.33;21.11;50.00
09/06/2025 14:30;18.00;63.19;50.53;5.36;20.14;50.00
09/06/2025 14:40;18.00;63.21;54.05;5.34;21.05;50.00
09/06/2025 14:50;18.00;63.86;31.32;5.30;20.79;50.00
09/06/2025 15:00;18.00;61.07;52.64;5.36;20.24;50.00
09/06/2025 15:10;18.00;60.93;46.71;5.35;20.55;50.00
09/06/2025 15:20;18.00;61.31;45.12;5.34;20.42;50.00
09/06/2025 15:30;18.00;62.98;44.50;5.30;20.31;50.00
09/06/2025 15:40;18.00;61.08;53.47;5.36;20.74;50.00
09/06/2025 15:50;18.00;64.13;54.66;5.35;19.82;50.00
09/06/2025 16:00;18.00;61.75;33.88;5.34;19.25;50.00
09/06/2025 16:10;18.00;110.00;39.85;5.32;19.46;50.00
09/06/2025 16:20;18.00;60.10;23.25;5.34;19.34;50.00
09/06/2025 16:30;18.00;62.83;35.05;5.31;19.57;50.00
09/06/2025 16:40;18.00;62.00;33.69;5.32;20.08;50.00
09/06/2025 16:50;18.00;61.37;42.03;5.34;19.67;50.00
09/06/2025 17:00;18.00;60.42;49.85;5.32;19.06;50.00
09/06/2025 17:10;18.00;58.11;33.83;5.38;19.31;50.00
09/06/2025 17:20;18.00;59.16;49.17;5.36;19.20;51.00
09/06/2025 17:30;18.00;57.66;31.76;5.33;19.17;51.00
09/06/2025 17:40;18.00;110.00;29.17;5.30;18.62;52.00
09/06/2025 17:50;18.00;58.86;45.49;5.37;18.79;50.00
09/06/2025 18:00;18.00;57.78;46.05;5.34;18.49;50.00
09/06/2025 18:10;18.00;57.11;28.69;5.32;17.85;50.00
09/06/2025 18:20;18.00;55.66;35.51;5.30;17.96;50.00
09/06/2025 18:30;18.00;55.85;53.52;5.35;17.79;50.00
09/06/2025 18:40;18.00;56.36;30.70;5.33;18.29;50.00
09/06/2025 18:50;18.00;57.10;54.45;5.35;17.84;50.00
09/06/2025 19:00;18.00;79.47;50.24;5.34;9.83;50.00
09/06/2025 19:10;18.00;76.63;55.28;5.33;11.39;50.00
09/06/2025 19:20;18.00;79.06;36.00;5.33;9.97;50.00
09/06/2025 19:30;18.00;78.41;55.99;5.30;8.79;50.00
09/06/2025 19:40;18.00;78.90;52.12;5.32;8.89;50.00
09/06/2025 19:50;18.00;76.73;46.12;5.35;11.39;50.00
09/06/2025 20:00;18.00;77.00;47.83;5.34;10.44;50.00
09/06/2025 20:10;18.00;77.76;0.00;5.32;11.03;50.00
09/06/2025 20:20;18.00;76.67;23.22;5.31;8.92;50.00
09/06/2025 20:30;18.00;79.37;34.76;5.31;10.75;50.00
09/06/2025 20:40;18.00;79.21;50.01;5.31;9.38;50.00
09/06/2025 20:50;18.00;78.25;24.41;5.32;10.95;50.00
09/06/2025 21:00;18.00;77.02;53.96;5.30;11.38;50.00
09/06/2025 21:10;18.00;79.25;49.07;5.34;10.45;50.00
09/06/2025 21:20;18.00;77.06;42.14;5.34;10.75;50.00
09/06/2025 21:30;18.00;78.71;45.08;5.32;9.75;50.00
09/06/2025 21:40;18.00;77.81;27.75;5.31;10.98;50.00
09/06/2025 21:50;18.00;79.12;30.48;5.34;9.37;50.00
09/06/2025 22:00;18.00;79.44;48.80;5.32;11.27;50.00
09/06/2025 22:10;18.00;78.91;45.26;5.32;10.93;50.00
09/06/2025 22:20;18.00;76.78;37.95;5.32;11.19;50.00
09/06/2025 22:30;18.00;79.23;34.76;5.31;9.39;50.00
09/06/2025 22:40;18.00;76.84;29.28;5.31;9.99;50.00
09/06/2025 22:50;18.00;78.85;28.23;5.31;8.74;50.00
09/06/2025 23:00;18.00;78.25;43.31;5.37;9.75;50.00
09/06/2025 23:10;18.00;78.34;26.66;5.36;10.47;50.00
09/06/2025 23:20;18.00;79.05;47.09;5.35;8.98;50.00
09/06/2025 23:30;18.00;77.29;53.47;5.32;9.98;50.00
09/06/2025 23:40;18.00;77.40;36.09;5.31;10.95;50.00
09/06/2025 23:50;18.00;76.80;46.35;5.31;10.00;50.00
10/06/2025 0:00;18.29;84.51;77.97;5.37;9.19;67.00
10/06/2025 0:10;18.64;84.64;71.15;5.35;11.29;67.00
10/06/2025 0:20;19.05;85.23;59.70;5.35;11.48;65.00
10/06/2025 0:30;18.46;84.59;51.26;5.33;9.21;66.00
10/06/2025 0:40;18.00;84.22;53.36;5.32;10.34;66.00
10/06/2025 0:50;18.00;86.17;67.52;5.33;10.16;66.00
10/06/2025 1:00;18.00;84.92;78.98;5.30;9.24;66.00
10/06/2025 1:10;18.74;85.18;49.07;5.34;9.53;68.00
10/06/2025 1:20;18.87;84.43;69.65;5.34;8.80;67.00
10/06/2025 1:30;18.15;85.09;66.62;5.32;9.40;68.00
10/06/2025 1:40;18.06;85.80;58.61;5.37;10.38;67.00
10/06/2025 1:50;18.45;85.30;70.03;5.35;10.73;68.00
10/06/2025 2:00;18.95;86.11;49.71;5.34;11.08;69.00
10/06/2025 2:10;18.32;85.67;47.35;5.32;10.56;70.00
10/06/2025 2:20;19.28;85.40;65.70;5.32;9.95;68.00
10/06/2025 2:30;20.12;85.08;66.77;5.30;9.74;68.00
10/06/2025 2:40;20.96;84.73;66.46;5.33;8.69;67.00
10/06/2025 2:50;21.10;85.31;69.51;5.31;9.69;68.00
10/06/2025 3:00;20.33;84.21;77.40;5.37;10.71;67.00
10/06/2025 3:10;20.54;110.00;56.23;5.35;11.00;68.00
10/06/2025 3:20;19.92;84.73;78.19;5.34;8.53;68.00
10/06/2025 3:30;18.99;84.30;46.16;5.31;11.00;70.00
10/06/2025 3:40;18.29;84.06;59.24;5.33;8.72;71.00
10/06/2025 3:50;18.00;83.97;77.01;5.32;8.66;71.00
10/06/2025 4:00;18.36;89.65;0.00;5.43;9.86;71.00
10/06/2025 4:10;18.09;90.30;56.83;5.78;9.37;71.00
10/06/2025 4:20;18.00;89.51;92.59;6.22;9.26;70.00
10/06/2025 4:30;18.60;90.64;77.42;6.41;9.07;71.00
10/06/2025 4:40;18.08;90.45;136.53;6.88;10.77;71.00
10/06/2025 4:50;18.00;88.59;148.51;7.27;9.81;71.00
10/06/2025 5:00;18.00;91.39;136.89;7.77;11.03;72.00
10/06/2025 5:10;18.00;88.93;146.46;7.95;11.48;71.00
10/06/2025 5:20;18.00;91.15;87.00;8.33;8.71;70.00
10/06/2025 5:30;18.61;91.05;99.41;8.50;10.72;70.00
10/06/2025 5:40;18.21;89.97;107.12;8.50;10.45;70.00
10/06/2025 5:50;18.41;89.17;95.05;8.50;9.55;69.00
10/06/2025 6:00;18.00;89.37;103.24;8.50;11.44;69.00
10/06/2025 6:10;18.00;90.47;91.99;8.50;10.52;68.00
10/06/2025 6:20;18.00;90.50;77.16;8.50;11.16;69.00
10/06/2025 6:30;18.46;89.40;101.04;8.50;11.77;70.00
10/06/2025 6:40;19.07;91.64;84.20;8.50;11.63;71.00
10/06/2025 6:50;19.95;91.11;84.90;8.50;11.38;72.00
10/06/2025 7:00;20.57;84.98;109.39;8.47;12.64;71.00
10/06/2025 7:10;20.52;81.44;89.60;8.44;11.79;72.00
10/06/2025 7:20;21.03;83.94;107.41;8.41;12.99;72.00
10/06/2025 7:30;21.71;84.31;80.73;8.38;11.79;73.00
10/06/2025 7:40;20.88;82.06;93.72;8.36;12.84;73.00
10/06/2025 7:50;20.64;82.04;105.49;8.33;12.97;72.00
10/06/2025 8:00;21.27;81.30;76.33;8.30;14.04;71.00
10/06/2025 8:10;20.80;80.57;99.23;8.29;13.44;72.00
10/06/2025 8:20;21.52;82.55;99.77;8.28;13.32;73.00
10/06/2025 8:30;21.21;82.37;75.24;8.25;14.21;72.00
10/06/2025 8:40;20.25;81.01;104.83;8.24;14.25;71.00
10/06/2025 8:50;21.20;82.00;102.04;8.22;14.30;71.00
10/06/2025 9:00;20.88;79.94;92.37;8.18;14.88;72.00
10/06/2025 9:10;20.80;79.80;83.15;8.16;14.97;72.00
10/06/2025 9:20;21.59;81.65;75.99;8.14;15.46;74.00
10/06/2025 9:30;21.96;80.31;89.05;8.11;15.15;72.00
10/06/2025 9:40;22.06;80.06;79.69;8.08;14.31;73.00
10/06/2025 9:50;22.83;80.28;92.21;8.07;15.44;72.00
10/06/2025 10:00;22.07;78.33;88.94;8.05;15.50;71.00
10/06/2025 10:10;21.66;80.09;98.93;8.03;16.00;72.00
10/06/2025 10:12;21.50;77.11;75.98;8.02;16.57;71.00
10/06/2025 10:22;20.70;78.77;85.36;7.99;16.44;69.00
10/06/2025 10:32;20.82;78.08;94.79;7.96;15.51;70.00
10/06/2025 10:42;20.84;78.93;98.03;7.95;15.48;69.00
10/06/2025 10:52;21.42;76.76;95.73;7.93;15.89;70.00
10/06/2025 11:02;21.99;76.27;97.47;7.91;17.18;71.00
10/06/2025 11:12;22.14;77.57;76.84;7.89;17.20;72.00
10/06/2025 11:22;22.48;74.87;92.65;7.87;16.85;71.00
10/06/2025 11:32;22.10;77.63;92.35;7.83;16.63;70.00
10/06/2025 11:42;21.93;75.51;100.18;7.82;17.33;69.00
10/06/2025 11:52;22.32;76.73;87.46;7.81;17.84;68.00
10/06/2025 12:02;23.11;74.48;90.04;7.80;19.06;68.00
10/06/2025 12:12;22.14;75.17;93.37;7.77;18.25;69.00
10/06/2025 12:22;22.15;75.90;106.60;7.74;18.31;70.00
10/06/2025 12:32;21.62;72.94;87.40;7.71;18.72;70.00
10/06/2025 12:42;21.60;76.03;98.55;7.69;18.74;71.00
10/06/2025 12:52;21.77;73.91;86.55;7.65;18.73;72.00
10/06/2025 13:02;22.00;73.31;0.00;7.61;19.96;71.00
10/06/2025 13:12;21.35;74.18;79.68;7.59;19.84;72.00
10/06/2025 13:22;20.47;110.00;0.00;7.55;19.38;71.00
10/06/2025 13:32;20.75;73.11;85.77;7.53;19.93;70.00
10/06/2025 13:42;20.98;71.25;94.54;7.51;19.02;70.00
10/06/2025 13:52;20.26;73.31;105.57;7.47;19.25;70.00
10/06/2025 14:02;19.70;73.29;106.30;7.44;21.32;69.00
10/06/2025 14:12;20.33;69.92;88.88;7.41;21.31;71.00
10/06/2025 14:22;19.83;73.34;108.88;7.38;21.45;71.00
10/06/2025 14:32;20.30;70.96;77.59;7.36;20.68;71.00
10/06/2025 14:42;19.78;72.67;75.03;7.33;21.39;73.00
10/06/2025 14:52;20.20;71.23;87.88;7.30;21.54;74.00
10/06/2025 15:02;21.10;69.30;75.18;7.26;19.95;73.00
10/06/2025 15:12;20.73;69.27;85.71;7.22;19.98;75.00
10/06/2025 15:22;21.40;71.04;98.86;7.20;20.20;74.00
10/06/2025 15:32;21.40;68.50;108.12;7.17;20.35;74.00
10/06/2025 15:42;21.71;69.45;0.00;7.14;20.55;75.00
10/06/2025 15:52;21.46;69.95;91.17;7.11;19.85;75.00
10/06/2025 16:02;20.55;68.28;96.78;7.10;19.21;74.00
10/06/2025 16:12;21.05;68.52;89.43;7.06;20.08;73.00
10/06/2025 16:22;21.91;66.53;87.45;7.03;19.68;75.00
10/06/2025 16:32;21.12;69.32;81.19;7.00;19.53;74.00
10/06/2025 16:42;20.53;66.79;85.01;6.99;19.90;74.00
10/06/2025 16:52;21.23;67.51;79.59;6.97;19.64;75.00
10/06/2025 17:02;20.88;65.42;106.67;6.93;18.83;75.00
10/06/2025 17:12;20.36;66.64;108.83;6.91;18.88;74.00
10/06/2025 17:22;20.35;67.15;80.89;6.88;19.14;73.00
10/06/2025 17:32;19.83;67.88;108.56;6.85;18.86;72.00
10/06/2025 17:42;19.34;68.24;82.13;6.83;18.48;73.00
10/06/2025 17:52;19.23;68.11;88.24;6.80;18.91;71.00
10/06/2025 18:02;18.92;66.13;90.98;6.77;18.14;73.00
10/06/2025 18:12;18.79;62.85;82.70;6.76;18.62;72.00
10/06/2025 18:22;18.06;64.50;108.22;6.74;18.54;72.00
10/06/2025 18:32;18.71;64.89;81.95;6.73;17.72;71.00
10/06/2025 18:42;19.61;63.02;95.02;6.70;17.92;72.00
10/06/2025 18:52;19.53;65.30;106.30;6.69;17.80;73.00
10/06/2025 19:02;19.45;84.12;86.09;6.68;10.48;74.00
10/06/2025 19:12;20.27;85.08;85.71;6.65;10.08;75.00
10/06/2025 19:22;20.40;84.06;96.92;6.64;9.70;74.00
10/06/2025 19:32;20.35;84.32;106.51;6.63;10.92;74.00
10/06/2025 19:42;19.64;85.81;90.16;6.62;11.07;74.00
10/06/2025 19:52;19.60;85.25;104.02;6.60;9.71;75.00
10/06/2025 20:02;20.56;85.20;99.75;6.60;9.67;75.00
10/06/2025 20:12;21.10;86.14;100.12;6.58;10.14;74.00
10/06/2025 20:22;22.07;84.19;96.83;6.55;10.47;73.00
10/06/2025 20:32;22.16;85.16;93.74;6.52;10.46;73.00
10/06/2025 20:42;21.52;83.72;94.78;6.50;8.79;73.00
10/06/2025 20:52;20.83;86.09;90.50;6.47;11.15;73.00
10/06/2025 21:02;20.44;85.25;80.99;6.45;10.37;72.00
10/06/2025 21:12;19.98;85.42;88.66;6.42;9.60;71.00
10/06/2025 21:22;20.51;85.33;88.73;6.40;8.96;71.00
10/06/2025 21:32;20.94;85.06;105.27;6.38;9.64;71.00
10/06/2025 21:42;20.49;85.77;105.16;6.37;8.77;73.00
10/06/2025 21:52;20.20;84.03;87.67;6.37;9.62;74.00
10/06/2025 22:02;19.76;83.53;107.69;6.36;9.57;73.00
10/06/2025 22:12;19.01;85.10;97.13;6.34;8.89;74.00
10/06/2025 22:22;19.74;83.52;92.77;6.31;8.73;74.00
10/06/2025 22:32;19.04;84.39;0.00;6.28;8.62;74.00
